2019-07-15 14:58:26,"b'RT @thomasbrake: .@jeremycorbyn &amp; Labour are bossed around by the Brexiters in their party, hardly any different than Farage &amp; his lot. \n\nI\xe2\x80\xa6'"
2019-07-15 14:58:26,"b""RT @brexit_politics: EU's share of the world economy is declining \xf0\x9f\x94\xbd\nEU predicts 90% of future growth is outside the EU trade bloc \xf0\x9f\x94\xbd\nUK has\xe2\x80\xa6"""
2019-07-15 14:58:12,"b'RT @twiteryeanot: You might think that the Tories and other pro Brexit parties have not learned grom what the Nazi party did last century,\xe2\x80\xa6'"
2019-07-15 14:58:09,b'RT @twiteryeanot: No matter how you disguise the lies and bigotry it I inescapable that history is repeating itself. \n\nThere is going to be\xe2\x80\xa6'
2019-07-15 14:58:08,"b""From visas to car hire, accommodation to advice, we've put together a range of services and bespoke discounts for I\xe2\x80\xa6 https://t.co/6aesDUVNil"""
2019-07-15 14:58:08,"b'\xe2\x80\x9cIf it\xe2\x80\x99s a hard #Brexit, there\xe2\x80\x99ll be some hard decisions to be made \xe2\x80\x93 but we\xe2\x80\x99re ready for them,\xe2\x80\x9d Niall McAllister/\xe2\x80\xa6 https://t.co/8wYmLqBh1A'"
2019-07-15 14:58:05,b'RT @georgegalloway: I\xe2\x80\x99m considering standing against #TomWatson as a #Brexit #Independent candidate at the next General Election'
2019-07-15 14:58:00,b'RT @gbktas: @SusanPickin @lisajane_21 I think I can get behind a solution that delivers on all the #Tory promises in 2016 - like all the mo\xe2\x80\xa6'
2019-07-15 14:57:53,"b""@ifancyachat @Stefraki @helencg1 @KateHoeyMP @EmilyThornberry @UKLabour @brexitparty_uk @jeremycorbyn Of course it'\xe2\x80\xa6 https://t.co/iLNavt1vPK"""
2019-07-15 14:57:49,b'RT @labourleave: UK and US agree post-Brexit flights deal https://t.co/mhAw9W2tRQ #brexit'
2019-07-15 14:57:39,b'RT @ukreloaded: Thanks to everyone that took part in the poll.\n\nBased on 847 votes - 96% of you believe that the next PM should #Prorogue p\xe2\x80\xa6'
2019-07-15 14:57:38,b'RT @eberlmat: With such unpreparedness and blustering this candidate would clearly fail their first year appraisal at any university in the\xe2\x80\xa6'
2019-07-15 14:57:19,"b'RT @BBCPolitics: ""Do you know what\'s in paragraph 5c?""\n\n""No"" \n\n@AfNeil challenges Boris Johnson on the detail of how the UK would trade wit\xe2\x80\xa6'"
2019-07-15 14:57:13,"b'RT @RestoreHope_20: .@BorisJohnson as the new PM of the #UK, we #Remainers will try to make your term as uncomfortable &amp; short as possible.\xe2\x80\xa6'"
2019-07-15 14:57:04,"b'RT @GPFutures: From a Scottish perspective, #Brexit is a threat to its national identity. Fearing that #Scotland would be forced to leave t\xe2\x80\xa6'"
2019-07-15 14:57:02,"b""RT @AllianceBE: To all the Remainers who claimed 'pooling sovereignty' in the #EU made us stronger, the UK's trade negotiator (a New Zealan\xe2\x80\xa6"""
2019-07-15 14:57:01,b'Is it time to re-build the #Brexit stockpiles against No Deal? #askingfor48%'
2019-07-15 14:57:01,"b""RT @philiparrogers: @NadineDorries BoJo's lies conned people into voting against their own livelihoods, job prospects &amp; lives? Before the r\xe2\x80\xa6"""
2019-07-15 14:57:00,"b""Boris Johnson's plans for a Brexit trade deal with Trump are 'in breach of European law' warns Trade Secretary\xe2\x80\xa6 https://t.co/tnfZzk0mTv"""
2019-07-15 14:56:49,"b""RT @weloveeconomics: The UK's MAIN economic PROBLEM is STAGNATING PRODUCTIVITY due to LACK of INVESTMENT in manufacturing and industry.\n\nHo\xe2\x80\xa6"""
2019-07-15 14:56:45,b'RT @mrBishboshed: BEWARE OF FAKES\nShe masqueraded as the Prime Minister for 3 years telling everyone we would be leaving the EU months ago.\xe2\x80\xa6'
2019-07-15 14:56:43,"b'@ArshedFarhan @NickFerrariLBC @LBC We are not having mass deportations, the flood of immigrants wanting to come her\xe2\x80\xa6 https://t.co/jLh4FnFLvH'"
2019-07-15 14:56:30,"b""WHAT IS THE POINT OF HAVING @UNEnvironment OR @EUEnvironment WHEN..\n\nOH THAT'S RIGHT, LOOK AT #BREXIT\n\nIN ONE WORD: COTTON."""
2019-07-15 14:56:26,b'RT @Ranbato: Not sure what to think of this new 50 GBP note. In the spirit of #Brexit they should have put @TheNickLeeson on it.\n\nhttps://t\xe2\x80\xa6'
2019-07-15 14:56:20,b'RT @mrBishboshed: BEWARE OF FAKES\nShe masqueraded as the Prime Minister for 3 years telling everyone we would be leaving the EU months ago.\xe2\x80\xa6'
2019-07-15 14:56:00,"b""RT @AllianceBE: To all the Remainers who claimed 'pooling sovereignty' in the #EU made us stronger, the UK's trade negotiator (a New Zealan\xe2\x80\xa6"""
2019-07-15 14:55:57,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:55:51,"b""RT @PALillie: @berniespofforth Yes. I didn't vote to leave because I believed the stories about the utopia of trade deals outside of the EU\xe2\x80\xa6"""
2019-07-15 14:55:43,"b""RT @gechytil: There are no dropped packets in IP #networking, it's just infinite latency. \nJust like #Brexit."""
2019-07-15 14:55:42,"b""@NadineDorries BoJo's lies conned people into voting against their own livelihoods, job prospects &amp; lives? Before t\xe2\x80\xa6 https://t.co/TXb0oSuS4b"""
2019-07-15 14:55:38,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
2019-07-15 14:55:37,"b""RT @whatukthinks: From y'day's @ComRes @SundayExpres poll. \nDoes @UKLabour's new #Brexit position make voters more or less likely to vote f\xe2\x80\xa6"""
2019-07-15 14:55:36,b'Found these at work. I now feel totally prepared for #brexit. Pretty sure a stem bolt uses a 3/16 allen key. Finall\xe2\x80\xa6 https://t.co/6ZJgVFE7uJ'
2019-07-15 14:55:29,"b""RT @AllianceBE: To all the Remainers who claimed 'pooling sovereignty' in the #EU made us stronger, the UK's trade negotiator (a New Zealan\xe2\x80\xa6"""
2019-07-15 14:55:21,"b""Boris Johnson's plans for a Brexit trade deal with Trump are 'in breach of European law' warns Trade Secretary\xe2\x80\xa6 https://t.co/mMt5YlwJL4"""
2019-07-15 14:55:11,"b""@y_alibhai Although you can't stop yourself having a go at him over #Brexit as per Jeremy VIne this morning @IainDale"""
2019-07-15 14:55:10,"b'From a Scottish perspective, #Brexit is a threat to its national identity. Fearing that #Scotland would be forced t\xe2\x80\xa6 https://t.co/Lghplg1W09'"
2019-07-15 14:55:07,"b'Whilst the total number of planned job relocations remain flat at around 7,000, EY\xe2\x80\x99s latest #BrexitTracker shows th\xe2\x80\xa6 https://t.co/2NcVa5LFsi'"
2019-07-15 14:55:05,b'RT @NEEChamber: @NEEChamberJW Chamber assistant director of policy outlined our main #QES findings which included businesses being in a per\xe2\x80\xa6'
2019-07-15 14:55:03,b'RT @Art0fSimplicity: Finally got round to taking out my subscription for @TheNewEuropean...\n\nCheap as chips to get properly informed on the\xe2\x80\xa6'
2019-07-15 14:55:02,b'RT @mrBishboshed: BEWARE OF FAKES\nShe masqueraded as the Prime Minister for 3 years telling everyone we would be leaving the EU months ago.\xe2\x80\xa6'
2019-07-15 14:54:58,"b""RT @JamesfWells: @RCorbettMEP Not this old chestnut again!\n\nDon't you mean UK funded projects Richard? - as a net contributor to the EU bud\xe2\x80\xa6"""
2019-07-15 14:54:54,"b'@WBothering @lmharpin leaving the party over #brexit, but not #antisemitism buys you no succor here, pally.  Jeremy\xe2\x80\xa6 https://t.co/z6rCElLCjH'"
2019-07-15 14:54:47,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:54:47,b'RT @ElfieRobinson: #Brexit. #Brexit Britain has a big role to play in promoting free trade and reform of international aid Brexit Central.\xe2\x80\xa6'
2019-07-15 14:54:47,"b""RT @AllianceBE: To all the Remainers who claimed 'pooling sovereignty' in the #EU made us stronger, the UK's trade negotiator (a New Zealan\xe2\x80\xa6"""
2019-07-15 14:54:46,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
2019-07-15 14:54:40,b'RT @AllianceBE: Well well well...\n\nDespite being a chief architect of Project Fear and predicting they would slash jobs in the event of a #\xe2\x80\xa6'
2019-07-15 14:54:23,b'Finally got round to taking out my subscription for @TheNewEuropean...\n\nCheap as chips to get properly informed on\xe2\x80\xa6 https://t.co/jpgrAPIsjX'
2019-07-15 14:54:22,"b""@MPIainDS I'm waiting for the 42 Tweet rebuttal from @pmdfoster - his calming weekend will have worn off by now!\n#Brexit \n#BackBoris"""
2019-07-15 14:54:17,"b""RT @weloveeconomics: The UK's MAIN economic PROBLEM is STAGNATING PRODUCTIVITY due to LACK of INVESTMENT in manufacturing and industry.\n\nHo\xe2\x80\xa6"""
2019-07-15 14:54:14,b'RT @RocklineAdv: Wolves of @Channel4News Starts Howling when a leaf sways in the wind in  Syria. When it comes to daily Inhuman Horror perp\xe2\x80\xa6'
2019-07-15 14:54:06,"b'RT @BBCPolitics: ""Do you know what\'s in paragraph 5c?""\n\n""No"" \n\n@AfNeil challenges Boris Johnson on the detail of how the UK would trade wit\xe2\x80\xa6'"
2019-07-15 14:53:58,b'RT @Lstedmanbryce: We see @NicolaSturgeon claiming a mandate for herself...\n\n...yet more of Scotland voted to #Leave the #EU than voted for\xe2\x80\xa6'
2019-07-15 14:53:54,"b""@AnaCabrera Good, but would .@theresa_may have done that if she wasn't on her way out and if Trump hadn't criticize\xe2\x80\xa6 https://t.co/uZ5WWqO2JF"""
2019-07-15 14:53:50,b'@PascalR57 @NadineDorries Yes because its doing what the people voted for instead of remainers trying to overturn b\xe2\x80\xa6 https://t.co/IDYKxVc4o0'
2019-07-15 14:53:46,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:53:19,b'RT @LEOFingal: NEW Date for #Customs Compliance Export &amp; Import Procedures Course announced to prepare small businesses for #Brexit Friday\xe2\x80\xa6'
2019-07-15 14:53:18,"b'Nothing has changed with Radical Islam since... Why Eastern Europeans Fear Islam: The Siege of Vienna, 1683\xe2\x80\xa6 https://t.co/MR4AetouBR'"
2019-07-15 14:53:07,"b'RT @petertimmins3: Why are rich #Brexiters, like James Dyson, making their homes outside of the UK, if #Brexit is going to be so good for t\xe2\x80\xa6'"
2019-07-15 14:53:06,b'Every industry n the UK will be walloped economically when #Brexit happens. Fishing is no exception. https://t.co/a2rZU8USVi'
2019-07-15 14:53:00,"b'RT @ukreloaded: Hard to believe that no #Remoaners, no cult of #FBPE &amp; none of #PeoplesVote saw this speech\n\nCall me a big old softy, but I\xe2\x80\xa6'"
2019-07-15 14:52:50,"b'Slightly sad last morning in CO \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 before flying home. \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xb3\xf3\xa0\x81\xa3\xf3\xa0\x81\xb4\xf3\xa0\x81\xbf TSRC Telluride meeting, Vibrational Spectroscopy was\xe2\x80\xa6 https://t.co/nB2t9gZySC'"
2019-07-15 14:52:49,b'RT @georgegalloway: I fought to leave the #EU in 1975 and again in 2016. I was but a young runner in the first but played I think an import\xe2\x80\xa6'
2019-07-15 14:52:45,"b""RT @whatukthinks: From y'day's @ComRes @SundayExpres poll. \nDoes @UKLabour's new #Brexit position make voters more or less likely to vote f\xe2\x80\xa6"""
2019-07-15 14:52:43,"b'With the @Conservatives &amp; the @LibDems selecting new leaders on 23 July, the possibility of a no-deal #Brexit is ev\xe2\x80\xa6 https://t.co/VoUcPeKsUJ'"
2019-07-15 14:52:32,b'RT @RocklineAdv: @miriwood @Banjomarla @jasoneclarke @RenieriArts @clayclai @Shelaco @tatianycoeuvre @PatrickHilsman @borisvoncina @Piper71\xe2\x80\xa6'
2019-07-15 14:52:30,"b'RT @labourleave: Thornberry along with every other Lab MP stood on, and were elected to parliament on, a manifesto committed to respecting\xe2\x80\xa6'"
2019-07-15 14:52:27,b'@SallmanMustafa Are you talking #Brexit again!!? \xf0\x9f\x98\x81'
2019-07-15 14:52:26,b'Important reading for any Leaver who has believed bad stuff they heard about the EU\n\n#brexit \n(#LeaveEU)\n(\xe2\x80\xa6 https://t.co/jpHmBPIX3U'
2019-07-15 14:52:23,"b""RT @City_Livery_SM: @NadineDorries You lot have wasted BILLIONS on #brexit so far.\n\nHow much more taxpayers' money will YOU waste?\n\n#Revoke\xe2\x80\xa6"""
2019-07-15 14:52:23,"b""Boris Johnson's #Brexit plan \xe2\x80\x93 and what Europe might make of it \xe2\x86\x92 https://t.co/lgeF8H4x6F /via @pdmfoster"""
2019-07-15 14:52:18,b'RT @brexit_politics: Possible tangible benefit of #Brexit: ban Foie Gras imports from the EU.'
2019-07-15 14:52:18,b'@thatginamiller  constructive or destructive?  time gained or time wasted? To all of the UK a deal has been obstruc\xe2\x80\xa6 https://t.co/UHkr0U44FO'
2019-07-15 14:52:17,b'Wolves of @Channel4News Starts Howling when a leaf sways in the wind in  Syria. When it comes to daily Inhuman Horr\xe2\x80\xa6 https://t.co/YEZs4jiioc'
2019-07-15 14:52:17,b'RT @georgegalloway: I\xe2\x80\x99m considering standing against #TomWatson as a #Brexit #Independent candidate at the next General Election'
2019-07-15 14:52:11,b'Rabobank: Net short #GBP positions increased for a 4th consecutive week on fears about a #nodealBrexit and a weaken\xe2\x80\xa6 https://t.co/vjnMbyJSIl'
2019-07-15 14:52:08,b'RT @NEEChamber: @NEEChamberJW Chamber assistant director of policy outlined our main #QES findings which included businesses being in a per\xe2\x80\xa6'
2019-07-15 14:52:01,b'@miriwood @Banjomarla @jasoneclarke @RenieriArts @clayclai @Shelaco @tatianycoeuvre @PatrickHilsman @borisvoncina\xe2\x80\xa6 https://t.co/uvLDAkuDRg'
2019-07-15 14:51:53,"b""Law of Tort, negligence, liability, numbing, mind wandering... As a BJ is Boris Johnson, #Brexit 'blowhard,' and if\xe2\x80\xa6 https://t.co/WO8aSAD1fY"""
2019-07-15 14:51:51,"b""RT @Rachel5742: @Channel4News @AlisonC36894663 Giving the Ppl a Confirmatory #FinalSay was the answer months ago but Corbyn wouldn't have i\xe2\x80\xa6"""
2019-07-15 14:51:48,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:51:44,b'RT @JamesfWells: Who will you trust in a General Election?\n\n\xf0\x9f\xa5\x80#Labour = Remain \xf0\x9f\x91\x8e\n\n#Conservatives backed May for 2yrs as she negotiated worst\xe2\x80\xa6'
2019-07-15 14:51:38,"b""RT @labourleave: 'Remain and reform'... It's reforming alright, in the opposite direction!\n\nThe federalist ambitions of the EU\xe2\x80\x99s likely for\xe2\x80\xa6"""
2019-07-15 14:51:37,b'RT @ELarrissy: @BorisJohnson is about to inherit a crisis his EU-bashing helped spawn\nThis bizarre and troubled man\xe2\x80\x99s shameless inventions\xe2\x80\xa6'
2019-07-15 14:51:30,b'What will the implications be for children proceedings in the wake of #Brexit? Barrister Pennie Stanistreet explore\xe2\x80\xa6 https://t.co/x6psfOi1Og'
2019-07-15 14:51:28,"b'RT @labourleave: Thornberry along with every other Lab MP stood on, and were elected to parliament on, a manifesto committed to respecting\xe2\x80\xa6'"
2019-07-15 14:51:27,b'#Brexit. #Brexit Britain has a big role to play in promoting free trade and reform of international aid Brexit Cent\xe2\x80\xa6 https://t.co/7DDjqDoH3G'
2019-07-15 14:51:27,"b'RT @labourleave: If we had never joined EU, there would be no valid case for becoming a member now https://t.co/HAZ9y6Xwbb #brexit'"
2019-07-15 14:51:27,"b'RT @Dr_Drekkle: @Centrist101 @adamboultonSKY Like it or not it\'s entirely thanks to our ""friends"" in the EU \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\n#EuropeanParliament #Conserv\xe2\x80\xa6'"
2019-07-15 14:51:26,"b""Laid out In front of you.\nFor anyone that doesn't know yet.\nEasily digestible for those with little time.\nRound and\xe2\x80\xa6 https://t.co/Kb7rHBT4EF"""
2019-07-15 14:51:22,"b'RT @Motorhedonist: #Ford Bridgend: #Brexit not a factor in closing plant, says #Ford #Europe boss https://t.co/7emjIwWIHf https://t.co/QjqD\xe2\x80\xa6'"
2019-07-15 14:51:19,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:51:17,"b""From y'day's @ComRes @SundayExpres poll. \nDoes @UKLabour's new #Brexit position make voters more or less likely to\xe2\x80\xa6 https://t.co/hf6YahwuKA"""
2019-07-15 14:51:17,b'RT @BBCPolitics: #Marr: Is Labour the party of Remain?\n\nShadow Foreign Secretary Emily Thornberry says: \xe2\x80\x9cWe\xe2\x80\x99re going to ask for a public vo\xe2\x80\xa6'
2019-07-15 14:51:03,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
2019-07-15 14:51:01,b'RT @ELarrissy: @BorisJohnson is about to inherit a crisis his EU-bashing helped spawn\nThis bizarre and troubled man\xe2\x80\x99s shameless inventions\xe2\x80\xa6'
2019-07-15 14:51:00,"b'#Boris #Brexit a turning point in history, a break with the Rome Treaty as did Henry VIII for his selfish ambition\xe2\x80\xa6 https://t.co/zxUfxUGXiy'"
2019-07-15 14:50:52,b'RT @cnbcipr: UK Chancellor of the Exchequer @PhilipHammondUK tells @WilfredFrost he will do everything he can to stop the new government dr\xe2\x80\xa6'
2019-07-15 14:50:52,b'So the #HouseOfLords is now debating the Northern Ireland (Executive Formation and Exercise of Functions) Bill\n\nTha\xe2\x80\xa6 https://t.co/T11iuXAVgo'
2019-07-15 14:50:44,b'RT @HHepplewhite: This is the BEST thing an #fbpe has ever said!!!!\nThankyou!!! this will save us #brexit supporters loads of energy and gi\xe2\x80\xa6'
2019-07-15 14:50:40,b'@brinleyuk There has been thousands of incremental restrictions on freedoms since 9/11. Just watch out if we leave\xe2\x80\xa6 https://t.co/JXTnGDWBgj'
2019-07-15 14:50:39,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:50:28,"b'Wales and the UK voted to leave the EU. Politicians should respect and implement that decision, but for Labour, the\xe2\x80\xa6 https://t.co/B3Rq7uZJam'"
2019-07-15 14:50:26,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:50:10,"b'The outcome of #Brexit is still not clear. Although this has created uncertainty, is stockpiling the correct respon\xe2\x80\xa6 https://t.co/Ad0XcwmIaa'"
2019-07-15 14:50:06,b'RT @mrBishboshed: BEWARE OF FAKES\nShe masqueraded as the Prime Minister for 3 years telling everyone we would be leaving the EU months ago.\xe2\x80\xa6'
2019-07-15 14:49:58,"b""RT @BBCPolitics: Emma is Irish. But the Home Office says she's British, because she was born in Northern Ireland. So she took them to court\xe2\x80\xa6"""
2019-07-15 14:49:49,b'RT @blairvhoran: Not one of all the Irish commentators this week calling for compromise by time limiting b/stop have explained how avoiding\xe2\x80\xa6'
2019-07-15 14:49:40,"b'We\'re choosing to #Brexit from our ""slave-owners"" in Brussels, to be poorer, to make a trade deal with an unapologe\xe2\x80\xa6 https://t.co/bbZBB6BePO'"
2019-07-15 14:49:38,b'RT @mrBishboshed: BEWARE OF FAKES\nShe masqueraded as the Prime Minister for 3 years telling everyone we would be leaving the EU months ago.\xe2\x80\xa6'
2019-07-15 14:49:35,"b'RT @Patrick68544346: @Margin4Error @AndrewKnight226 @RogerHelmerMEP For sure that is true, but #Corbyn #McCluskey have been 100% #Brexit. T\xe2\x80\xa6'"
2019-07-15 14:49:25,b'So who gains from #Brexit https://t.co/EksWIwovO5'
2019-07-15 14:49:23,"b""RT @Rachel5742: It's strange how Trump's America makes me feel more Liberal &amp; European than ever...\nI reject him, his vision &amp; it utterly &amp;\xe2\x80\xa6"""
2019-07-15 14:49:23,"b'Post-Brexit trade pact with US may take some time, says Liam Fox. Arch #brexit zealot realises he\xe2\x80\x99s f**ked the whol\xe2\x80\xa6 https://t.co/DiyLkmkhkn'"
2019-07-15 14:49:16,b'RT @Patrick68544346: @AndrewKnight226 @Margin4Error @RogerHelmerMEP What they have in common is a complete lack of intelligence. #Brexit: T\xe2\x80\xa6'
2019-07-15 14:49:12,b'RT @ukreloaded: Thanks to everyone that took part in the poll.\n\nBased on 847 votes - 96% of you believe that the next PM should #Prorogue p\xe2\x80\xa6'
2019-07-15 14:49:12,"b'""Racism ain\xe2\x80\x99t new, it just doesn\xe2\x80\x99t wear a hood anymore""\n.\n#Brexit #nhs  #PeoplesVote @theresa_may @Nigel_Farage\xe2\x80\xa6 https://t.co/t1xycS8Ulw'"
2019-07-15 14:49:08,"b'@dani_schnider @ChandlerDBA @OracleSK @DBBahn Fun thing, #UK will always be part of #Europe even after #Brexit. The\xe2\x80\xa6 https://t.co/55dkUDKq7v'"
2019-07-15 14:49:06,"b""RT @weloveeconomics: The UK's MAIN economic PROBLEM is STAGNATING PRODUCTIVITY due to LACK of INVESTMENT in manufacturing and industry.\n\nHo\xe2\x80\xa6"""
2019-07-15 14:49:04,"b""RT @AllianceBE: Why is this not all over the MSM?!? \xf0\x9f\x98\xa1\n\nIreland's EU Commissioner Phil Hogan has admitted there will no no animal and food c\xe2\x80\xa6"""
2019-07-15 14:49:04,b'RT @resurgentsheep: In the coming weeks there will be much talk of new #Brexit deals.\n\nThere\xe2\x80\x99s only one question to ask:\n\nWill the UK be ab\xe2\x80\xa6'
2019-07-15 14:48:53,"b""RT @Patrick68544346: @BarristerSecret @sunny_jay_jay If BrexSHITs can't C the parallels between the #Brexit LIES by LIARS &amp; the #Nazis in t\xe2\x80\xa6"""
2019-07-15 14:48:45,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:48:34,"b'RT @Patrick68544346: @campbellclaret @Idontmind64 Habitual LIAR-expense fiddler-COKEhead: Is 1 or all the only qualifications 2B Tory MP, l\xe2\x80\xa6'"
2019-07-15 14:48:34,"b'RT @AvonandsomerRob: I know 17,399,999 people who would love to drive you off a cliff...\n\n#Brexit https://t.co/pUHrnwgXtd'"
2019-07-15 14:48:25,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:48:21,b'RT @hub_scot: When people say all nationalism is the same.... \xf0\x9f\x91\x8a#SNP #ScotGreens #indyref2 #DissolveTheUnion #Alba #YES #AYE #Scotland #Scot\xe2\x80\xa6'
2019-07-15 14:48:21,b'RT @Patrick68544346: @campbellclaret @Idontmind64 @BorisJohnson is the mortal wound that all TRUST in MPs is haemorrhaging from. Some #Brex\xe2\x80\xa6'
2019-07-15 14:48:20,b'RT @EmmandJDeSouza: In Westminster today to meet with members across the house\n\nKey points \n\xe2\x96\xaa\xef\xb8\x8fNI citizens are already being denied their EU\xe2\x80\xa6'
2019-07-15 14:48:16,"b""RT @derekjames150: You can't stop austerity by supporting #Brexit. Brexit will make austerity in the UK permanent. Why Labour Party support\xe2\x80\xa6"""
2019-07-15 14:48:09,"b'@HalfonJulien I estimate that the \xc2\xa3 has effectively devalued by about 16% since #Brexit reared its ugly head, sligh\xe2\x80\xa6 https://t.co/GvJsXrdc2h'"
2019-07-15 14:48:08,"b'RT @Patrick68544346: @RandomThawt @IanBaxter66 @Conservatives @LibDems Everybody that voted #Brexit made a BIG mistake, they voted 2 BREAKU\xe2\x80\xa6'"
2019-07-15 14:47:57,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
2019-07-15 14:47:49,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
2019-07-15 14:47:48,"b'RT @jonworth: Right then, my blog post about Implausible #Brexit Scenarios is now online!\nhttps://t.co/LkVzN2sGfv\n\nSummarised in this threa\xe2\x80\xa6'"
2019-07-15 14:47:41,"b'RT @labourleave: Thornberry along with every other Lab MP stood on, and were elected to parliament on, a manifesto committed to respecting\xe2\x80\xa6'"
2019-07-15 14:47:36,"b'@Centrist101 @adamboultonSKY Like it or not it\'s entirely thanks to our ""friends"" in the EU \xf0\x9f\x87\xaa\xf0\x9f\x87\xba\n#EuropeanParliament\xe2\x80\xa6 https://t.co/rwZZQ8aU5B'"
2019-07-15 14:47:25,b'RT @FarmersGuardian: Grain prices drop back in UK as #Brexit uncertainty adds to market unease \n\nhttps://t.co/S68unYXZYb https://t.co/qJPkb\xe2\x80\xa6'
2019-07-15 14:47:24,"b""RT @kel_emvor: Grabbed this from Fb - got to admit there's some genuine logic there !! #Brexit #GinaMiller https://t.co/LMrNIr9UW6"""
2019-07-15 14:47:21,b'RT @JamesfWells: @guyverhofstadt We have already impacted the negotiations!\n\nContrary to your belief that there is only 1 side in the negot\xe2\x80\xa6'
2019-07-15 14:47:20,b'Grain prices drop back in UK as #Brexit uncertainty adds to market unease \n\nhttps://t.co/S68unYXZYb https://t.co/qJPkbUXYXD'
2019-07-15 14:47:19,b'RT @Patrick68544346: @Watson76Neil @nevibabe @djiwebster @KenFGalaxy @joelrwrites @dawnrankin @LiamFox #Brexit: @jeremycorbyn &amp; @Jacob_Rees\xe2\x80\xa6'
2019-07-15 14:47:13,b'#CAGEurope UPDATE 3-Citigroup profit beats estimates on gains in consumer lending https://t.co/LgEq2ILOOE\xe2\x80\xa6 https://t.co/4vGJlfM92A'
2019-07-15 14:47:13,b'RT @thomasbrake: .@UKLabour frontbenchers have called for a manufacturing support package to prep for #Brexit: https://t.co/IHBz0ynG5F\n\nSo\xe2\x80\xa6'
2019-07-15 14:47:10,"b""RT @City_Livery_SM: @NadineDorries You lot have wasted BILLIONS on #brexit so far.\n\nHow much more taxpayers' money will YOU waste?\n\n#Revoke\xe2\x80\xa6"""
2019-07-15 14:47:01,"b""RT @Patrick68544346: @Watson76Neil @nevibabe @djiwebster @KenFGalaxy @joelrwrites @dawnrankin @LiamFox If BrexSHITs can't C the parallels b\xe2\x80\xa6"""
2019-07-15 14:46:59,b'RT @JohnHowarth1958: Increasingly looks as if Mr Fox has had a disturbing encounter with reality. US states can set their own #trade polici\xe2\x80\xa6'
2019-07-15 14:46:58,"b'I think that #Brexit and #tradewar will go bad to hit the economy, then they will have a reason to reset the world\xe2\x80\xa6 https://t.co/XQD8qm9uv2'"
2019-07-15 14:46:56,"b'RT @Patrick68544346: @Andrew_Adonis @CliveGeorgeHil1 #Brexit: Never without bloodshed, (so far)  has such small minds, with such little edu\xe2\x80\xa6'"
2019-07-15 14:46:56,b'RT @georgegalloway: I fought to leave the #EU in 1975 and again in 2016. I was but a young runner in the first but played I think an import\xe2\x80\xa6'
2019-07-15 14:46:51,b'RT @jakkibak: Once again - a key #Brexit figure deplorably late to the party. There is no end to the displays of incompetence - and no reas\xe2\x80\xa6'
2019-07-15 14:46:49,"b'RT @petertimmins3: Why are rich #Brexiters, like James Dyson, making their homes outside of the UK, if #Brexit is going to be so good for t\xe2\x80\xa6'"
2019-07-15 14:46:41,"b""RT @MPIainDS: A way can be found to avoid animal &amp; food checks on the border - even in the case of a no-deal #Brexit, the Republic's EU Com\xe2\x80\xa6"""
